DepartmentCode	SourceMonth	ItemCode	Quantity	UnitPrice	SourceRowCount	SourceRefs	IsSynthesized
CBSX	1	VPP_E33C3FD2E20FAFA535A1C606	6	5200	1	CBSX!5	false
CBSX	1	VPP_620DAB8ECFE7336B86A971F8	96	3150	1	CBSX!6	false
CBSX	1	VPP_F619979572276FB062A5B165	12	6000	1	CBSX!7	false
CBSX	1	VPP_506033EA3026EE18CBC0A735	2	11200	1	CBSX!8	false
CBSX	1	VPP_2D5F01DA9DD63C4779AE3A74	4	15600	1	CBSX!9	false
CBSX	1	VPP_04711541D044B314488B2993	5	14100	1	CBSX!10	false
CBSX	1	VPP_3CCB77F4FA45DE6C8FC85518	3	18700	1	CBSX!17	false
CBSX	1	VPP_C1285C2AC013DD1B1C48AF94	3	18700	1	CBSX!19	false
CBSX	1	VPP_9743CEC7C70351023EE934C7	9	18700	1	CBSX!18	false
CBSX	1	VPP_63DB06C4AFC579D2541D75D1	10	10200	1	CBSX!12	false
CBSX	1	VPP_980FA2A1AAA8AF7B40E21F73	1	30100	1	CBSX!15	false
CBSX	1	VPP_1B1A221F74BCB87C1072F85A	2	53100	1	CBSX!11	false
CBSX	1	VPP_6D93CBDBF0B607859F57497B	5	30500	1	CBSX!26	false
CBSX	1	VPP_6A721030CDE5BD1BCD7B271F	15	3250	1	CBSX!13	false
CBSX	1	VPP_2E8036912C0C118193AE0FB3	4	2900	1	CBSX!29	false
CBSX	1	VPP_BF074043071874632B0F425A	5	7900	1	CBSX!24	false
CBSX	1	VPP_5177513D677876CCBF44A9FF	5	7900	1	CBSX!25	false
CBSX	1	VPP_083E862BFE14BEC171B5C9BC	5	7900	1	CBSX!23	false
CBSX	1	VPP_34C9874CADE6715AAB31D9AF	1	15000	1	CBSX!34	false
CBSX	1	VPP_6F683CBE5BC2FDCC86A7D56C	5	30500	1	CBSX!16	false
CBSX	1	VPP_00F146CF554F30BB71CF8BA9	15	55000	1	CBSX!14	false
CBSX	1	VPP_770AC9E281B5299841AF3C6D	1	71000	1	CBSX!33	false
CBSX	1	VPP_557F9A4DE587202A3AB5CB8F	1	85000	1	CBSX!36	false
CBSX	1	VPP_2E58A029C83C3164FF6DECE0	1	85000	1	CBSX!30	false
CBSX	1	VPP_692E8E8DA3B3F963D6DDFE77	1	25300	1	CBSX!35	false
CBSX	1	VPP_F2B06FA02ACA31A7B3E229DB	1	99500	1	CBSX!20	false
CBSX	1	VPP_BB71DB462583AD2E07C68C2E	1	298000	1	CBSX!21	false
CBSX	1	VPP_FD89FC1A92B93720EA31F213	2	45000	1	CBSX!22	false
CBSX	1	VPP_34A0F6C9589A524AFD58C9FE	5	29000	1	CBSX!28	false
CBSX	1	VPP_B50F2B25582F9B4C295B4D88	3	29500	1	CBSX!31	false
CBSX	1	VPP_5DF5205E1682ED55BCA1B136	4	15200	1	CBSX!32	false
CBSX	1	VPP_4AE8D6BC8A0D624966E63722	1	59200	1	CBSX!27	false
CBSX	2	VPP_E33C3FD2E20FAFA535A1C606	6	5200	1	CBSX!37	false
CBSX	2	VPP_620DAB8ECFE7336B86A971F8	72	3150	1	CBSX!38	false
CBSX	2	VPP_F619979572276FB062A5B165	8	6000	1	CBSX!39	false
CBSX	2	VPP_506033EA3026EE18CBC0A735	2	11200	1	CBSX!40	false
CBSX	2	VPP_2D5F01DA9DD63C4779AE3A74	4	15600	1	CBSX!41	false
CBSX	2	VPP_04711541D044B314488B2993	5	14100	1	CBSX!42	false
CBSX	2	VPP_3CCB77F4FA45DE6C8FC85518	2	18700	1	CBSX!49	false
CBSX	2	VPP_C1285C2AC013DD1B1C48AF94	2	18700	1	CBSX!51	false
CBSX	2	VPP_9743CEC7C70351023EE934C7	6	18700	1	CBSX!50	false
CBSX	2	VPP_63DB06C4AFC579D2541D75D1	10	10200	1	CBSX!44	false
CBSX	2	VPP_980FA2A1AAA8AF7B40E21F73	1	30100	1	CBSX!47	false
CBSX	2	VPP_1B1A221F74BCB87C1072F85A	1	53100	1	CBSX!43	false
CBSX	2	VPP_6A721030CDE5BD1BCD7B271F	20	3250	1	CBSX!45	false
CBSX	2	VPP_2E8036912C0C118193AE0FB3	4	2900	1	CBSX!61	false
CBSX	2	VPP_BF074043071874632B0F425A	5	7900	1	CBSX!56	false
CBSX	2	VPP_5177513D677876CCBF44A9FF	5	7900	1	CBSX!57	false
CBSX	2	VPP_083E862BFE14BEC171B5C9BC	5	7900	1	CBSX!55	false
CBSX	2	VPP_6F683CBE5BC2FDCC86A7D56C	5	30500	1	CBSX!48	false
CBSX	2	VPP_00F146CF554F30BB71CF8BA9	13	55000	1	CBSX!46	false
CBSX	2	VPP_AC3CEA66BA9F95DD2972F065	2	90000	1	CBSX!65	false
CBSX	2	VPP_692E8E8DA3B3F963D6DDFE77	1	25300	1	CBSX!62	false
CBSX	2	VPP_F2B06FA02ACA31A7B3E229DB	1	99500	1	CBSX!52	false
CBSX	2	VPP_BB71DB462583AD2E07C68C2E	1	298000	1	CBSX!53	false
CBSX	2	VPP_FD89FC1A92B93720EA31F213	2	45000	1	CBSX!54	false
CBSX	2	VPP_34A0F6C9589A524AFD58C9FE	3	29000	1	CBSX!60	false
CBSX	2	VPP_B50F2B25582F9B4C295B4D88	3	29500	1	CBSX!63	false
CBSX	2	VPP_5DF5205E1682ED55BCA1B136	4	15200	1	CBSX!64	false
CBSX	2	VPP_DDE80D716634560453AE7186	2	80000	1	CBSX!58	false
CBSX	2	VPP_4AE8D6BC8A0D624966E63722	2	59200	1	CBSX!59	false
CBSX	3	VPP_620DAB8ECFE7336B86A971F8	96	3150	1	CBSX!67	false
CBSX	3	VPP_F619979572276FB062A5B165	12	6000	1	CBSX!68	false
CBSX	3	VPP_506033EA3026EE18CBC0A735	2	11200	1	CBSX!69	false
CBSX	3	VPP_2D5F01DA9DD63C4779AE3A74	4	15600	1	CBSX!70	false
CBSX	3	VPP_04711541D044B314488B2993	5	14100	1	CBSX!71	false
CBSX	3	VPP_3CCB77F4FA45DE6C8FC85518	3	18700	1	CBSX!78	false
CBSX	3	VPP_C1285C2AC013DD1B1C48AF94	3	18700	1	CBSX!80	false
CBSX	3	VPP_9743CEC7C70351023EE934C7	9	18700	1	CBSX!79	false
CBSX	3	VPP_63DB06C4AFC579D2541D75D1	10	10200	1	CBSX!73	false
CBSX	3	VPP_1B1A221F74BCB87C1072F85A	2	53100	1	CBSX!72	false
CBSX	3	VPP_92CF692CC49E06B691976D0A	1	31000	1	CBSX!87	false
CBSX	3	VPP_4656D210C41D4A62F1C6DC04	1	45000	1	CBSX!91	false
CBSX	3	VPP_57741C38387602E8ED9CB12E	3	3250	1	CBSX!90	false
CBSX	3	VPP_DED50ACDCD723F5C78B696EF	3	3250	1	CBSX!95	false
CBSX	3	VPP_B4DF94CB1BA5A4DC0529CEEF	10	3250	1	CBSX!74	false
CBSX	3	VPP_1CAD0182C33B0C201E0E7789	2	6100	1	CBSX!94	false
CBSX	3	VPP_BF074043071874632B0F425A	5	7900	1	CBSX!85	false
CBSX	3	VPP_5177513D677876CCBF44A9FF	5	7900	1	CBSX!86	false
CBSX	3	VPP_083E862BFE14BEC171B5C9BC	5	7900	1	CBSX!84	false
CBSX	3	VPP_47C162C20BA3F03DF160D568	2	19500	1	CBSX!97	false
CBSX	3	VPP_6F683CBE5BC2FDCC86A7D56C	5	30500	1	CBSX!77	false
CBSX	3	VPP_3B784EE798436B362CE11D1F	1	12900	1	CBSX!76	false
CBSX	3	VPP_00F146CF554F30BB71CF8BA9	15	55000	1	CBSX!75	false
CBSX	3	VPP_3E1CF5FE8FE895C01C6F1EFD	8	31900	1	CBSX!66	false
CBSX	3	VPP_C93139806E5E6FA7B6108E20	2	15200	1	CBSX!98	false
CBSX	3	VPP_692E8E8DA3B3F963D6DDFE77	1	25300	1	CBSX!96	false
CBSX	3	VPP_F2B06FA02ACA31A7B3E229DB	1	99500	1	CBSX!81	false
CBSX	3	VPP_BB71DB462583AD2E07C68C2E	1	298000	1	CBSX!82	false
CBSX	3	VPP_FD89FC1A92B93720EA31F213	2	45000	1	CBSX!83	false
CBSX	3	VPP_34A0F6C9589A524AFD58C9FE	5	29000	1	CBSX!89	false
CBSX	3	VPP_B50F2B25582F9B4C295B4D88	3	29500	1	CBSX!92	false
CBSX	3	VPP_5DF5205E1682ED55BCA1B136	2	15200	1	CBSX!93	false
CBSX	3	VPP_4AE8D6BC8A0D624966E63722	2	59200	1	CBSX!88	false
CONGNGHEMAY	1	VPP_F639822CBB882D92AB85CB29	1	2650	1	CongNgheMay!16	false
CONGNGHEMAY	1	VPP_AC7C38A7F3DD7588B2E65F73	4	7800	1	CongNgheMay!17	false
CONGNGHEMAY	1	VPP_980FA2A1AAA8AF7B40E21F73	3	30100	1	CongNgheMay!14	false
CONGNGHEMAY	1	VPP_6A721030CDE5BD1BCD7B271F	5	3250	1	CongNgheMay!15	false
CONGNGHEMAY	1	VPP_B4DF94CB1BA5A4DC0529CEEF	5	3250	1	CongNgheMay!61	false
CONGNGHEMAY	1	VPP_6363BA3296FE3DABCA557288	5	4500	1	CongNgheMay!60	false
CONGNGHEMAY	1	VPP_9C3F67284F34AB3F87B61AE3	5	62500	1	CongNgheMay!64	false
CONGNGHEMAY	1	VPP_C93139806E5E6FA7B6108E20	3	15200	1	CongNgheMay!63	false
CONGNGHEMAY	1	VPP_B227921013D15697216EA500	7	12500	2	CongNgheMay!18;CongNgheMay!62	false
CONGNGHEMAY	2	VPP_AC7C38A7F3DD7588B2E65F73	4	7800	1	CongNgheMay!66	false
CONGNGHEMAY	2	VPP_B4DF94CB1BA5A4DC0529CEEF	5	3250	1	CongNgheMay!68	false
CONGNGHEMAY	2	VPP_2378835A8E5892DA7408BBB8	1	38000	1	CongNgheMay!67	false
CONGNGHEMAY	2	VPP_D5F6FF48E993F4A116E48604	1	38000	1	CongNgheMay!65	false
CONGNGHEMAY	3	VPP_B227921013D15697216EA500	5	12500	1	CongNgheMay!69	false
CONGNGHEMAY	4	VPP_DCE9C79306F0C3889C774921	1	195000	1	CongNgheMay!70	false
CONGNGHEMAY	5	VPP_303B96ABC54BA0C5A8978709	1	9600	1	CongNgheMay!24	false
CONGNGHEMAY	5	VPP_F6A97031A20B6DDE93B55997	1	11200	1	CongNgheMay!23	false
CONGNGHEMAY	5	VPP_AC7C38A7F3DD7588B2E65F73	4	7800	1	CongNgheMay!19	false
CONGNGHEMAY	5	VPP_F61B54D2E6C19B80A008F848	1	19900	1	CongNgheMay!22	false
CONGNGHEMAY	5	VPP_765BF462D72B2178C2042BD4	2	10600	1	CongNgheMay!25	false
CONGNGHEMAY	5	VPP_6363BA3296FE3DABCA557288	1	4500	1	CongNgheMay!26	false
CONGNGHEMAY	5	VPP_9C3F67284F34AB3F87B61AE3	6	62500	1	CongNgheMay!20	false
CONGNGHEMAY	5	VPP_ACF844D08217F0C73D37EA52	1	4600	1	CongNgheMay!27	false
CONGNGHEMAY	5	VPP_BF2FA0FDB478E8705772EE9E	1	55000	1	CongNgheMay!21	false
CONGNGHEMAY	6	VPP_B4DF94CB1BA5A4DC0529CEEF	5	3250	1	CongNgheMay!29	false
CONGNGHEMAY	6	VPP_0810C4338C72B0128750035E	1	11700	1	CongNgheMay!31	false
CONGNGHEMAY	6	VPP_2E8036912C0C118193AE0FB3	1	2900	1	CongNgheMay!32	false
CONGNGHEMAY	6	VPP_8A6004587DAB5F97101D2DAA	2	2950	1	CongNgheMay!30	false
CONGNGHEMAY	6	VPP_C93139806E5E6FA7B6108E20	1	15200	1	CongNgheMay!33	false
CONGNGHEMAY	6	VPP_B227921013D15697216EA500	7	12500	1	CongNgheMay!28	false
CONGNGHEMAY	7	VPP_303B96ABC54BA0C5A8978709	2	9600	1	CongNgheMay!39	false
CONGNGHEMAY	7	VPP_980FA2A1AAA8AF7B40E21F73	2	30100	1	CongNgheMay!34	false
CONGNGHEMAY	7	VPP_765BF462D72B2178C2042BD4	5	10600	1	CongNgheMay!35	false
CONGNGHEMAY	7	VPP_B4DF94CB1BA5A4DC0529CEEF	10	3250	1	CongNgheMay!37	false
CONGNGHEMAY	7	VPP_4BDD62C632862AF38A8DA267	1	98000	1	CongNgheMay!36	false
CONGNGHEMAY	7	VPP_49B85DC7CA1938D1BEE9C2FF	1	14500	1	CongNgheMay!38	false
CONGNGHEMAY	7	VPP_B227921013D15697216EA500	5	12500	1	CongNgheMay!40	false
CONGNGHEMAY	8	VPP_084AC8B1E31EB7C36524411F	2	31500	1	CongNgheMay!54	false
CONGNGHEMAY	8	VPP_AC7C38A7F3DD7588B2E65F73	2	7800	1	CongNgheMay!41	false
CONGNGHEMAY	8	VPP_2D5F01DA9DD63C4779AE3A74	2	15600	1	CongNgheMay!42	false
CONGNGHEMAY	8	VPP_57741C38387602E8ED9CB12E	2	3250	1	CongNgheMay!52	false
CONGNGHEMAY	8	VPP_6A721030CDE5BD1BCD7B271F	10	3250	1	CongNgheMay!56	false
CONGNGHEMAY	8	VPP_F57370A7282AFEA6EBC72314	1	6800	1	CongNgheMay!46	false
CONGNGHEMAY	8	VPP_48B228F0E3896B14789E6066	1	6800	1	CongNgheMay!45	false
CONGNGHEMAY	8	VPP_F1F10A0AA7C0162BC5C93F8F	2	2950	1	CongNgheMay!51	false
CONGNGHEMAY	8	VPP_6363BA3296FE3DABCA557288	2	4500	1	CongNgheMay!53	false
CONGNGHEMAY	8	VPP_2378835A8E5892DA7408BBB8	1	38000	1	CongNgheMay!48	false
CONGNGHEMAY	8	VPP_6ABCFFC7F9E022F298DE58BF	2	62000	1	CongNgheMay!49	false
CONGNGHEMAY	8	VPP_9C3F67284F34AB3F87B61AE3	2	62500	1	CongNgheMay!55	false
CONGNGHEMAY	8	VPP_C1D34AB5F87F89A871AC54FA	2	45000	1	CongNgheMay!47	false
CONGNGHEMAY	8	VPP_C93139806E5E6FA7B6108E20	4	15200	1	CongNgheMay!44	false
CONGNGHEMAY	8	VPP_692E8E8DA3B3F963D6DDFE77	1	25300	1	CongNgheMay!50	false
CONGNGHEMAY	8	VPP_BCC5BFC825A42ECB8383D35F	5	9900	1	CongNgheMay!43	false
CONGNGHEMAY	9	VPP_2E8036912C0C118193AE0FB3	2	2900	1	CongNgheMay!58	false
CONGNGHEMAY	9	VPP_E28FC4A10C0381542A669396	2	6800	1	CongNgheMay!59	false
CONGNGHEMAY	9	VPP_596B48C6DAA990732B950276	2	36500	1	CongNgheMay!57	false
CONGNGHEMAY	11	VPP_C6692384B8E584BE6CC92DB8	1	35000	1	CongNgheMay!7	false
CONGNGHEMAY	11	VPP_980FA2A1AAA8AF7B40E21F73	3	30100	1	CongNgheMay!6	false
CONGNGHEMAY	11	VPP_765BF462D72B2178C2042BD4	3	10600	1	CongNgheMay!8	false
CONGNGHEMAY	11	VPP_2E8036912C0C118193AE0FB3	2	2900	1	CongNgheMay!10	false
CONGNGHEMAY	11	VPP_C93139806E5E6FA7B6108E20	1	15200	1	CongNgheMay!9	false
CONGNGHEMAY	11	VPP_B227921013D15697216EA500	2	12500	1	CongNgheMay!11	false
CONGNGHEMAY	12	VPP_9C3F67284F34AB3F87B61AE3	8	62500	1	CongNgheMay!13	false
CONGNGHEMAY	12	VPP_B5E1E236B21409C182D08F3E	2	35000	1	CongNgheMay!12	false
CONGNGHEWASH	1	VPP_084AC8B1E31EB7C36524411F	1	31500	1	CongNgheWash!9	false
CONGNGHEWASH	1	VPP_E33C3FD2E20FAFA535A1C606	4	5200	1	CongNgheWash!6	false
CONGNGHEWASH	1	VPP_F619979572276FB062A5B165	5	6000	1	CongNgheWash!7	false
CONGNGHEWASH	1	VPP_2D5F01DA9DD63C4779AE3A74	8	15600	1	CongNgheWash!8	false
CONGNGHEWASH	1	VPP_F422D1BC1ACB3FD008FB431F	10	1100	1	CongNgheWash!27	false
CONGNGHEWASH	1	VPP_75676C47788B5D23C07478D9	2	18500	1	CongNgheWash!30	false
CONGNGHEWASH	1	VPP_B3ED6371C20A8E27E6E5CF90	4	24200	1	CongNgheWash!14	false
CONGNGHEWASH	1	VPP_1DD4788F9E75852A9B9F6FE0	10	2600	1	CongNgheWash!13	false
CONGNGHEWASH	1	VPP_C6692384B8E584BE6CC92DB8	2	35000	1	CongNgheWash!11	false
CONGNGHEWASH	1	VPP_2C07D5F1B341A4E48DCA8658	1	44000	1	CongNgheWash!12	false
CONGNGHEWASH	1	VPP_1B1A221F74BCB87C1072F85A	1	53100	1	CongNgheWash!10	false
CONGNGHEWASH	1	VPP_57741C38387602E8ED9CB12E	5	3250	1	CongNgheWash!18	false
CONGNGHEWASH	1	VPP_B4DF94CB1BA5A4DC0529CEEF	20	3250	1	CongNgheWash!17	false
CONGNGHEWASH	1	VPP_653AD43BB4A6338E70F9F0A3	1	11500	1	CongNgheWash!19	false
CONGNGHEWASH	1	VPP_CA46C829B605607CA69D00D8	1	6600	1	CongNgheWash!23	false
CONGNGHEWASH	1	VPP_31652BF5F2AFF0AE3F4DABD9	1	6600	1	CongNgheWash!22	false
CONGNGHEWASH	1	VPP_083E862BFE14BEC171B5C9BC	15	7900	1	CongNgheWash!20	false
CONGNGHEWASH	1	VPP_E18F602781ED69156EA49BFA	2	18300	1	CongNgheWash!21	false
CONGNGHEWASH	1	VPP_E6850E34B7F644A850302C0A	10	2850	1	CongNgheWash!26	false
CONGNGHEWASH	1	VPP_9C3F67284F34AB3F87B61AE3	4	62500	1	CongNgheWash!25	false
CONGNGHEWASH	1	VPP_FCAFD887359D2ABC41DD6CB2	3	30500	1	CongNgheWash!29	false
CONGNGHEWASH	1	VPP_B7BCF0A186AB015B1DC2F02A	2	12800	1	CongNgheWash!15	false
CONGNGHEWASH	1	VPP_BBBB58908D7F0D6E6F33AEF4	1	8400	1	CongNgheWash!16	false
CONGNGHEWASH	1	VPP_B50F2B25582F9B4C295B4D88	2	29500	1	CongNgheWash!28	false
CONGNGHEWASH	1	VPP_11BDDF473FFC1E508551C9F4	3	29500	1	CongNgheWash!24	false
CONGNGHEWASH	2	VPP_F639822CBB882D92AB85CB29	4	2650	1	CongNgheWash!31	false
CONGNGHEWASH	2	VPP_F619979572276FB062A5B165	5	6000	1	CongNgheWash!32	false
CONGNGHEWASH	2	VPP_2D5F01DA9DD63C4779AE3A74	5	15600	1	CongNgheWash!33	false
CONGNGHEWASH	2	VPP_C1285C2AC013DD1B1C48AF94	1	18700	1	CongNgheWash!52	false
CONGNGHEWASH	2	VPP_9743CEC7C70351023EE934C7	2	18700	1	CongNgheWash!51	false
CONGNGHEWASH	2	VPP_BBBCA4276156A7826127FF70	10	520	1	CongNgheWash!47	false
CONGNGHEWASH	2	VPP_E1359D67A50137B334D8A684	10	1800	1	CongNgheWash!46	false
CONGNGHEWASH	2	VPP_B3ED6371C20A8E27E6E5CF90	4	24200	1	CongNgheWash!35	false
CONGNGHEWASH	2	VPP_1B1A221F74BCB87C1072F85A	4	53100	1	CongNgheWash!34	false
CONGNGHEWASH	2	VPP_02DEFCD9EE3BFE6EF5B4BF9A	2	46000	1	CongNgheWash!56	false
CONGNGHEWASH	2	VPP_132A2BBE1F4260CA2EAB57C3	10	5200	1	CongNgheWash!38	false
CONGNGHEWASH	2	VPP_B4DF94CB1BA5A4DC0529CEEF	20	3250	1	CongNgheWash!37	false
CONGNGHEWASH	2	VPP_84E5A61FF505F7CE45F1C840	2	6600	1	CongNgheWash!39	false
CONGNGHEWASH	2	VPP_083E862BFE14BEC171B5C9BC	20	7900	1	CongNgheWash!40	false
CONGNGHEWASH	2	VPP_E18F602781ED69156EA49BFA	1	18300	1	CongNgheWash!41	false
CONGNGHEWASH	2	VPP_045CECCCBE6F4B8E040C549D	4	28500	1	CongNgheWash!50	false
CONGNGHEWASH	2	VPP_D461FD4A0E115F99D757287D	2	20400	1	CongNgheWash!49	false
CONGNGHEWASH	2	VPP_9C3F67284F34AB3F87B61AE3	8	62500	1	CongNgheWash!44	false
CONGNGHEWASH	2	VPP_B345DC72BD6A87306ED6EF11	2	6200	1	CongNgheWash!45	false
CONGNGHEWASH	2	VPP_FCAFD887359D2ABC41DD6CB2	3	30500	1	CongNgheWash!55	false
CONGNGHEWASH	2	VPP_C93139806E5E6FA7B6108E20	1	15200	1	CongNgheWash!36	false
CONGNGHEWASH	2	VPP_B50F2B25582F9B4C295B4D88	2	29500	1	CongNgheWash!48	false
CONGNGHEWASH	2	VPP_11BDDF473FFC1E508551C9F4	2	29500	1	CongNgheWash!42	false
CONGNGHEWASH	2	VPP_FEB6C14CDD19F732CDDECC14	4	17500	1	CongNgheWash!43	false
CONGNGHEWASH	2	VPP_08962588E0B8BD56C4AC5EA7	2	13500	1	CongNgheWash!54	false
CONGNGHEWASH	2	VPP_C1B702BB073DF7550DC827E3	2	39500	1	CongNgheWash!53	false
CONGNGHEWASH	3	VPP_2D5F01DA9DD63C4779AE3A74	5	15600	1	CongNgheWash!57	false
CONGNGHEWASH	3	VPP_9743CEC7C70351023EE934C7	2	18700	1	CongNgheWash!68	false
CONGNGHEWASH	3	VPP_BBBCA4276156A7826127FF70	10	520	1	CongNgheWash!65	false
CONGNGHEWASH	3	VPP_E1359D67A50137B334D8A684	10	1800	1	CongNgheWash!66	false
CONGNGHEWASH	3	VPP_B3ED6371C20A8E27E6E5CF90	4	24200	1	CongNgheWash!58	false
CONGNGHEWASH	3	VPP_132A2BBE1F4260CA2EAB57C3	10	5200	1	CongNgheWash!61	false
CONGNGHEWASH	3	VPP_B4DF94CB1BA5A4DC0529CEEF	20	3250	1	CongNgheWash!60	false
CONGNGHEWASH	3	VPP_083E862BFE14BEC171B5C9BC	10	7900	1	CongNgheWash!62	false
CONGNGHEWASH	3	VPP_E18F602781ED69156EA49BFA	1	18300	1	CongNgheWash!63	false
CONGNGHEWASH	3	VPP_6F683CBE5BC2FDCC86A7D56C	1	30500	1	CongNgheWash!67	false
CONGNGHEWASH	3	VPP_9C3F67284F34AB3F87B61AE3	4	62500	1	CongNgheWash!64	false
CONGNGHEWASH	3	VPP_FCAFD887359D2ABC41DD6CB2	3	30500	1	CongNgheWash!72	false
CONGNGHEWASH	3	VPP_C93139806E5E6FA7B6108E20	1	15200	1	CongNgheWash!59	false
CONGNGHEWASH	3	VPP_1B7F628BAEDEADF10C3FFABB	1	22000	1	CongNgheWash!69	false
CONGNGHEWASH	3	VPP_08962588E0B8BD56C4AC5EA7	2	13500	1	CongNgheWash!71	false
CONGNGHEWASH	3	VPP_C1B702BB073DF7550DC827E3	2	39500	1	CongNgheWash!70	false
CPD	1	VPP_F619979572276FB062A5B165	10	6000	1	CPD!7	false
CPD	1	VPP_2D5F01DA9DD63C4779AE3A74	10	15600	1	CPD!6	false
CPD	1	VPP_FED83FE7DF0C4F10EE62CD09	1	47000	1	CPD!23	false
CPD	1	VPP_3CCB77F4FA45DE6C8FC85518	15	18700	1	CPD!19	false
CPD	1	VPP_C1285C2AC013DD1B1C48AF94	3	18700	1	CPD!21	false
CPD	1	VPP_9743CEC7C70351023EE934C7	12	18700	1	CPD!20	false
CPD	1	VPP_BBBCA4276156A7826127FF70	50	520	1	CPD!15	false
CPD	1	VPP_C61F3271D5EA2C67481FB4DA	100	3900	1	CPD!22	false
CPD	1	VPP_B4DF94CB1BA5A4DC0529CEEF	10	3250	1	CPD!12	false
CPD	1	VPP_2E8036912C0C118193AE0FB3	10	2900	1	CPD!13	false
CPD	1	VPP_3B784EE798436B362CE11D1F	5	12900	1	CPD!8	false
CPD	1	VPP_49AA7AE1836D77EE843859B8	3	16200	1	CPD!18	false
CPD	1	VPP_9C3F67284F34AB3F87B61AE3	4	62500	1	CPD!14	false
CPD	1	VPP_29D7F7162C43C555EB080572	10	13300	1	CPD!9	false
CPD	1	VPP_AB45011F6A3D2D1CD0BFDDAC	10	18800	1	CPD!10	false
CPD	1	VPP_F6550946F385CE5FCD057EE6	5	3150	1	CPD!24	false
CPD	1	VPP_12C6C299C8B52F6DA4535E0D	10	3550	1	CPD!11	false
CPD	1	VPP_76C323160840B8ADD0A75A75	1	195000	1	CPD!17	false
CPD	1	VPP_AA3F6290BF5C5DE5C7A147E4	6	2920	1	CPD!16	false
CPD	2	VPP_F639822CBB882D92AB85CB29	5	2650	1	CPD!39	false
CPD	2	VPP_E33C3FD2E20FAFA535A1C606	5	5200	1	CPD!40	false
CPD	2	VPP_620DAB8ECFE7336B86A971F8	10	3150	1	CPD!27	false
CPD	2	VPP_F619979572276FB062A5B165	10	6000	1	CPD!28	false
CPD	2	VPP_506033EA3026EE18CBC0A735	10	11200	1	CPD!29	false
CPD	2	VPP_2D5F01DA9DD63C4779AE3A74	10	15600	1	CPD!38	false
CPD	2	VPP_04711541D044B314488B2993	5	14100	1	CPD!26	false
CPD	2	VPP_3CCB77F4FA45DE6C8FC85518	6	18700	1	CPD!35	false
CPD	2	VPP_C1285C2AC013DD1B1C48AF94	6	18700	1	CPD!37	false
CPD	2	VPP_9743CEC7C70351023EE934C7	6	18700	1	CPD!36	false
CPD	2	VPP_FE45845BBD3C5EA61323FD99	2	68000	1	CPD!32	false
CPD	2	VPP_5E42A1F973691A7F95EF48B1	5	6100	1	CPD!41	false
CPD	2	VPP_0C3D636846222846B5D4205F	2	68000	1	CPD!42	false
CPD	2	VPP_9C3F67284F34AB3F87B61AE3	6	62500	1	CPD!34	false
CPD	2	VPP_557F9A4DE587202A3AB5CB8F	2	85000	1	CPD!33	false
CPD	2	VPP_BBBD4DC7AA5B255AB4BD7D51	6	2920	1	CPD!31	false
CPD	2	VPP_AA3F6290BF5C5DE5C7A147E4	6	2920	1	CPD!30	false
CPD	3	VPP_F619979572276FB062A5B165	10	6000	1	CPD!45	false
CPD	3	VPP_2D5F01DA9DD63C4779AE3A74	10	15600	1	CPD!44	false
CPD	3	VPP_F422D1BC1ACB3FD008FB431F	2	1100	1	CPD!58	false
CPD	3	VPP_D292D25A56890E98D0D02ABF	2	1100	1	CPD!59	false
CPD	3	VPP_1F128F6A4E98CD8C6210DC91	3	47000	1	CPD!61	false
CPD	3	VPP_9F54CE0A91482E066686AF1C	3	47000	1	CPD!60	false
CPD	3	VPP_3CCB77F4FA45DE6C8FC85518	9	18700	1	CPD!52	false
CPD	3	VPP_C1285C2AC013DD1B1C48AF94	9	18700	1	CPD!54	false
CPD	3	VPP_9743CEC7C70351023EE934C7	9	18700	1	CPD!53	false
CPD	3	VPP_BBBCA4276156A7826127FF70	50	520	1	CPD!50	false
CPD	3	VPP_B4DF94CB1BA5A4DC0529CEEF	10	3250	1	CPD!47	false
CPD	3	VPP_2E8036912C0C118193AE0FB3	5	2900	1	CPD!48	false
CPD	3	VPP_3B784EE798436B362CE11D1F	10	12900	1	CPD!46	false
CPD	3	VPP_9C3F67284F34AB3F87B61AE3	8	62500	1	CPD!49	false
CPD	3	VPP_C93139806E5E6FA7B6108E20	5	15200	1	CPD!56	false
CPD	3	VPP_CC33E2FE55C2A3F2F5CCA739	1	240000	1	CPD!57	false
CPD	3	VPP_BBBD4DC7AA5B255AB4BD7D51	6	2920	1	CPD!51	false
CPD	3	VPP_583BB7CA73B8AC53663B2683	5	6500	1	CPD!55	false
DAUTU	1	VPP_FD0A3ACBE9242E19D6FF0C21	1	44100	1	DauTu!7	false
DAUTU	1	VPP_9C3F67284F34AB3F87B61AE3	5	62500	1	DauTu!6	false
DAUTU	2	VPP_F639822CBB882D92AB85CB29	2	2650	1	DauTu!12	false
DAUTU	2	VPP_2D5F01DA9DD63C4779AE3A74	1	15600	1	DauTu!11	false
DAUTU	2	VPP_FD0A3ACBE9242E19D6FF0C21	1	44100	1	DauTu!8	false
DAUTU	2	VPP_6A721030CDE5BD1BCD7B271F	10	3250	1	DauTu!9	false
DAUTU	2	VPP_9D6FCF2D426B48B36063CEB9	2	8100	1	DauTu!10	false
